order_value,customer_age,previous_orders,previous_returns,delivery_days,payment_method,customer_rating,return_rate,returned
1010,31,18,10,7,COD,2.4,0.5555555555555556,1
7041,53,8,3,6,UPI,4.7,0.375,1
2232,22,21,10,5,COD,2.3,0.47619047619047616,1
9899,40,15,10,1,COD,4.5,0.6666666666666666,1
7329,62,1,1,1,COD,2.5,1.0,1
2905,32,3,0,6,COD,2.1,0.0,1
8988,23,26,9,10,CARD,4.2,0.34615384615384615,1
2347,50,8,2,7,COD,2.8,0.25,1
815,36,4,4,10,UPI,4.1,1.0,1
1147,30,16,10,10,CARD,3.7,0.625,1
5877,46,30,2,1,COD,2.3,0.06666666666666667,1
4851,23,23,0,9,UPI,4.8,0.0,0
8066,32,10,2,4,CARD,3.4,0.2,1
2213,33,12,3,5,CARD,4.2,0.25,1
3897,41,14,10,2,COD,3.5,0.7142857142857143,1
690,40,14,10,10,COD,3.8,0.7142857142857143,1
4550,27,2,0,8,COD,2.9,0.0,1
2628,58,23,2,2,UPI,2.6,0.08695652173913043,0
5187,58,5,5,3,UPI,3.6,1.0,0
8933,34,5,2,9,UPI,3.3,0.4,0
9679,61,6,5,2,COD,3.2,0.8333333333333334,1
5120,62,13,4,6,COD,4.0,0.3076923076923077,1
3126,47,9,2,4,UPI,4.1,0.2222222222222222,1
9744,61,30,5,7,UPI,2.1,0.16666666666666666,1
7482,63,22,5,6,UPI,3.0,0.22727272727272727,0
4576,27,28,7,10,COD,3.2,0.25,1
9690,36,29,1,9,COD,2.3,0.034482758620689655,1
5068,46,15,0,9,COD,2.7,0.0,1
7186,19,14,3,10,COD,2.2,0.21428571428571427,1
7062,53,24,6,4,COD,5.0,0.25,1
4623,36,7,6,1,COD,4.2,0.8571428571428571,1
7070,24,25,10,2,COD,2.3,0.4,1
8359,43,20,9,8,COD,2.1,0.45,1
2273,32,2,2,10,COD,4.2,1.0,1
6370,64,7,2,8,UPI,3.3,0.2857142857142857,1
901,55,6,4,2,COD,4.4,0.6666666666666666,0
8313,20,17,4,4,UPI,4.8,0.23529411764705882,1
7025,55,27,9,1,UPI,3.8,0.3333333333333333,1
8067,33,25,2,7,UPI,2.6,0.08,0
4464,19,25,8,4,CARD,4.3,0.32,0
8168,48,28,3,8,COD,4.9,0.10714285714285714,1
8346,45,2,0,9,UPI,3.7,0.0,1
7976,24,3,0,9,CARD,4.0,0.0,1
8758,47,5,2,3,CARD,3.0,0.4,0
8919,60,5,2,5,COD,3.1,0.4,1
5086,24,1,1,6,COD,4.2,1.0,0
4135,53,8,8,6,COD,4.8,1.0,1
4819,46,12,3,10,UPI,3.9,0.25,1
5391,41,24,2,8,UPI,4.4,0.08333333333333333,0
7075,56,4,2,6,COD,2.5,0.5,1
8056,21,13,1,6,UPI,2.6,0.07692307692307693,0
5601,46,23,6,4,UPI,3.6,0.2608695652173913,0
3222,61,15,4,7,COD,2.5,0.26666666666666666,1
5938,22,11,10,8,CARD,3.9,0.9090909090909091,1
6184,46,10,4,3,UPI,2.9,0.4,1
1970,47,3,2,7,COD,4.4,0.6666666666666666,0
9189,46,22,4,3,UPI,4.4,0.18181818181818182,1
3415,43,14,1,8,COD,3.4,0.07142857142857142,0
6894,36,16,3,1,UPI,2.5,0.1875,1
3176,43,10,5,1,CARD,3.9,0.5,0
3937,54,29,0,6,CARD,5.0,0.0,0
952,44,10,9,10,COD,3.9,0.9,1
1592,47,12,3,9,COD,2.1,0.25,0
6989,47,30,5,4,COD,2.1,0.16666666666666666,1
877,20,9,8,6,UPI,3.0,0.8888888888888888,1
305,60,1,1,5,COD,2.6,1.0,0
4953,24,5,2,1,UPI,4.4,0.4,1
2146,26,20,10,6,COD,4.5,0.5,1
5744,58,8,1,9,COD,2.8,0.125,0
1295,59,11,10,3,COD,3.0,0.9090909090909091,1
7185,30,12,6,3,CARD,2.7,0.5,1
1982,32,1,1,2,UPI,4.7,1.0,1
4741,22,25,1,4,COD,3.5,0.04,0
3457,46,22,7,10,COD,4.0,0.3181818181818182,1
6413,52,20,6,3,UPI,3.2,0.3,0
5069,44,28,10,2,COD,3.9,0.35714285714285715,1
1761,44,25,4,1,UPI,3.2,0.16,1
4206,25,11,4,3,CARD,3.0,0.36363636363636365,0
9514,49,5,0,10,UPI,3.9,0.0,0
4181,37,15,10,6,UPI,3.8,0.6666666666666666,1
9693,27,5,0,9,UPI,2.9,0.0,1
5882,30,12,8,5,CARD,2.4,0.6666666666666666,1
5982,46,5,5,3,CARD,3.1,1.0,1
1143,52,17,9,5,UPI,3.2,0.5294117647058824,1
4750,25,17,5,5,COD,3.9,0.29411764705882354,0
9337,46,24,2,5,UPI,4.7,0.08333333333333333,0
800,48,12,0,7,COD,2.1,0.0,1
6576,58,24,6,5,UPI,2.7,0.25,1
9809,47,28,3,7,UPI,2.6,0.10714285714285714,1
1724,39,15,0,9,COD,3.5,0.0,0
3966,38,15,7,5,COD,3.3,0.4666666666666667,1
450,29,6,3,2,UPI,4.2,0.5,1
9936,28,12,5,5,CARD,2.7,0.4166666666666667,0
278,19,27,5,8,UPI,3.8,0.18518518518518517,0
3323,58,29,1,4,UPI,4.7,0.034482758620689655,0
9289,19,20,0,2,COD,4.7,0.0,1
7264,51,18,1,10,UPI,4.9,0.05555555555555555,1
8617,20,14,3,3,COD,4.3,0.21428571428571427,1
1409,33,2,1,9,UPI,4.7,0.5,1
5353,21,9,0,9,COD,2.7,0.0,0
5098,40,5,2,8,UPI,2.6,0.4,1
2378,37,20,10,8,COD,2.0,0.5,1
7810,42,26,7,8,COD,4.1,0.2692307692307692,1
9095,47,29,5,8,CARD,4.8,0.1724137931034483,1
2744,35,1,1,8,COD,2.6,1.0,1
5722,59,23,5,1,COD,3.9,0.21739130434782608,0
2570,28,3,2,6,UPI,4.2,0.6666666666666666,1
3481,46,6,3,9,CARD,4.8,0.5,0
4910,34,5,1,8,COD,3.9,0.2,1
528,43,21,1,3,UPI,4.9,0.047619047619047616,1
5779,40,27,4,1,CARD,3.0,0.14814814814814814,0
4428,37,5,0,2,COD,3.0,0.0,0
6994,62,1,1,2,COD,3.6,1.0,1
320,19,17,1,7,COD,3.2,0.058823529411764705,0
6949,41,19,3,6,CARD,2.0,0.15789473684210525,0
1164,48,14,5,2,COD,4.2,0.35714285714285715,0
4424,44,12,9,8,COD,4.3,0.75,1
3875,19,10,10,9,UPI,4.2,1.0,1
5894,31,20,7,7,UPI,3.0,0.35,1
2276,21,21,7,4,COD,3.6,0.3333333333333333,1
7065,30,18,10,1,UPI,3.1,0.5555555555555556,1
5843,53,24,5,4,COD,2.0,0.20833333333333334,1
8724,52,27,3,4,COD,3.7,0.1111111111111111,0
5449,61,11,7,8,UPI,2.4,0.6363636363636364,0
1516,25,30,7,4,CARD,2.2,0.23333333333333334,1
1396,19,2,1,4,COD,4.3,0.5,1
3370,23,25,0,2,CARD,2.0,0.0,0
9821,48,18,3,10,UPI,4.9,0.16666666666666666,1
555,27,29,3,7,COD,3.5,0.10344827586206896,0
9918,61,25,6,4,UPI,4.9,0.24,0
228,38,7,7,6,COD,2.2,1.0,1
1213,59,24,10,3,CARD,3.8,0.4166666666666667,0
9219,27,15,6,7,CARD,3.0,0.4,1
2224,40,11,10,6,COD,4.5,0.9090909090909091,1
8690,20,18,7,3,COD,3.1,0.3888888888888889,1
6039,49,23,10,4,COD,2.8,0.43478260869565216,1
5991,37,12,4,10,COD,4.6,0.3333333333333333,1
954,27,6,6,5,COD,3.1,1.0,1
9161,46,20,7,9,COD,2.1,0.35,1
3935,58,23,8,6,UPI,3.2,0.34782608695652173,1
1438,63,30,2,4,COD,4.0,0.06666666666666667,1
2106,51,13,2,7,CARD,2.8,0.15384615384615385,1
7599,54,20,3,2,CARD,3.3,0.15,1
8161,37,16,4,4,UPI,2.2,0.25,1
9956,25,18,9,5,CARD,3.8,0.5,1
9610,24,10,0,4,COD,4.3,0.0,1
4801,23,28,6,4,COD,3.2,0.21428571428571427,1
9749,28,23,8,9,UPI,3.3,0.34782608695652173,1
1660,61,8,7,2,UPI,2.3,0.875,1
7869,35,18,4,6,UPI,2.6,0.2222222222222222,1
1616,59,21,3,8,CARD,2.5,0.14285714285714285,0
7966,46,1,1,8,CARD,3.4,1.0,1
1628,42,23,6,7,UPI,3.6,0.2608695652173913,1
4578,38,8,4,10,UPI,4.8,0.5,1
7729,63,29,6,4,COD,2.2,0.20689655172413793,1
4674,20,6,3,7,COD,3.8,0.5,1
3271,35,5,0,10,UPI,3.6,0.0,1
755,41,15,0,6,COD,3.5,0.0,0
8747,64,22,9,6,COD,4.6,0.4090909090909091,1
1763,55,15,2,2,COD,2.6,0.13333333333333333,0
1240,27,2,1,8,UPI,2.1,0.5,1
2886,44,1,0,8,COD,4.0,0.0,0
2753,29,23,1,7,UPI,3.0,0.043478260869565216,0
1979,24,23,1,9,COD,2.1,0.043478260869565216,1
275,34,26,6,8,COD,2.8,0.23076923076923078,0
4526,18,11,9,9,COD,2.9,0.8181818181818182,1
6035,43,10,1,9,COD,3.9,0.1,1
5257,32,30,10,6,CARD,2.5,0.3333333333333333,1
2549,50,18,3,2,COD,3.2,0.16666666666666666,1
2973,54,18,1,7,COD,3.4,0.05555555555555555,0
2462,64,17,5,3,UPI,3.4,0.29411764705882354,1
3429,48,26,7,7,UPI,4.9,0.2692307692307692,0
592,52,8,3,9,COD,2.1,0.375,1
1308,18,15,4,10,COD,4.9,0.26666666666666666,1
4562,25,8,3,10,CARD,3.7,0.375,1
5388,29,17,2,2,UPI,4.4,0.11764705882352941,0
9002,36,12,4,6,COD,3.3,0.3333333333333333,1
5257,42,27,8,6,UPI,3.4,0.2962962962962963,0
4198,49,8,7,9,COD,4.6,0.875,1
9064,29,25,7,9,COD,4.7,0.28,1
6766,30,14,7,5,UPI,2.7,0.5,1
3877,45,4,3,5,CARD,2.6,0.75,1
5996,18,1,1,9,COD,3.5,1.0,1
6563,23,1,0,8,CARD,4.7,0.0,0
8323,25,19,7,7,COD,3.0,0.3684210526315789,1
8422,21,16,10,8,COD,4.0,0.625,1
7890,22,14,7,6,COD,4.1,0.5,1
1600,42,21,7,3,COD,4.3,0.3333333333333333,1
4271,39,16,9,7,CARD,3.7,0.5625,1
9008,45,5,3,8,UPI,3.2,0.6,1
2986,56,9,0,8,COD,4.9,0.0,0
7369,40,26,3,1,CARD,3.8,0.11538461538461539,1
1070,21,30,3,7,CARD,4.2,0.1,0
4396,21,28,4,3,UPI,3.0,0.14285714285714285,0
9804,64,2,1,2,CARD,4.0,0.5,0
2939,38,18,5,2,COD,2.8,0.2777777777777778,1
1140,54,6,3,8,CARD,2.7,0.5,0
540,58,9,1,9,UPI,4.1,0.1111111111111111,0
7622,19,1,1,3,CARD,3.6,1.0,1
4333,24,9,5,3,UPI,4.0,0.5555555555555556,1
859,33,25,7,6,COD,2.8,0.28,1
9952,34,16,7,10,UPI,3.8,0.4375,1
3657,37,13,6,1,COD,3.3,0.46153846153846156,1
3175,40,9,5,6,COD,3.8,0.5555555555555556,1
9441,51,21,1,3,COD,2.9,0.047619047619047616,0
653,28,13,6,4,CARD,4.1,0.46153846153846156,1
8384,51,9,4,9,COD,4.4,0.4444444444444444,1
5642,50,11,5,3,UPI,2.8,0.45454545454545453,1
1018,43,4,1,1,COD,2.9,0.25,1
5068,19,2,1,3,CARD,4.0,0.5,0
212,40,29,7,7,COD,4.1,0.2413793103448276,1
7927,58,6,2,7,UPI,4.1,0.3333333333333333,1
1120,39,14,6,5,CARD,4.0,0.42857142857142855,0
5120,51,4,0,1,COD,3.2,0.0,1
2618,32,6,0,8,COD,3.2,0.0,0
9706,27,19,6,10,UPI,2.8,0.3157894736842105,1
6675,32,6,6,8,CARD,2.5,1.0,1
2217,59,2,2,10,UPI,4.1,1.0,1
8157,46,18,9,10,COD,2.3,0.5,1
9620,40,13,8,10,CARD,4.8,0.6153846153846154,1
4992,34,9,6,2,COD,4.5,0.6666666666666666,0
7030,26,23,9,10,UPI,4.6,0.391304347826087,1
2634,53,19,4,3,CARD,4.7,0.21052631578947367,0
3068,26,13,7,4,COD,3.2,0.5384615384615384,1
1638,33,11,1,1,UPI,4.5,0.09090909090909091,0
3743,53,1,0,4,UPI,2.5,0.0,0
1981,50,24,5,5,CARD,2.1,0.20833333333333334,1
6543,48,30,8,3,COD,4.4,0.26666666666666666,1
2463,23,22,1,10,COD,2.2,0.045454545454545456,1
411,27,7,2,2,CARD,5.0,0.2857142857142857,0
8899,33,25,7,6,COD,4.0,0.28,1
6359,21,21,0,8,COD,4.3,0.0,1
7227,39,15,9,7,CARD,2.7,0.6,1
531,30,1,0,1,COD,4.0,0.0,0
7060,33,12,6,4,CARD,2.1,0.5,1
8244,46,26,6,3,COD,4.5,0.23076923076923078,0
8369,23,7,4,6,COD,2.5,0.5714285714285714,1
8942,43,15,0,9,UPI,4.1,0.0,1
5920,28,21,8,9,UPI,2.7,0.38095238095238093,1
9333,41,19,7,7,UPI,2.2,0.3684210526315789,1
927,46,28,3,9,UPI,3.4,0.10714285714285714,1
5175,20,29,9,8,CARD,2.5,0.3103448275862069,1
3443,27,25,10,5,COD,4.2,0.4,1
848,18,1,0,9,COD,2.7,0.0,1
5295,60,17,1,7,COD,3.0,0.058823529411764705,1
6814,43,17,8,5,UPI,3.7,0.47058823529411764,0
7335,29,3,2,8,COD,2.9,0.6666666666666666,1
1209,31,12,5,7,COD,3.1,0.4166666666666667,1
1750,42,6,2,9,UPI,4.4,0.3333333333333333,1
9195,25,26,6,10,COD,2.5,0.23076923076923078,1
7692,60,11,8,1,COD,2.2,0.7272727272727273,1
3601,21,3,2,9,UPI,3.0,0.6666666666666666,1
7647,45,8,1,7,COD,3.3,0.125,1
5624,24,14,6,1,CARD,3.6,0.42857142857142855,0
4441,27,14,6,1,UPI,3.1,0.42857142857142855,1
3361,53,10,3,5,COD,4.4,0.3,1
4355,19,2,2,8,UPI,2.1,1.0,1
7678,43,14,8,9,COD,3.3,0.5714285714285714,0
8919,31,9,7,6,UPI,3.1,0.7777777777777778,1
9415,33,3,0,10,CARD,3.9,0.0,1
6817,60,21,0,8,UPI,4.9,0.0,1
5860,59,26,0,6,UPI,3.5,0.0,0
8824,34,8,4,6,COD,5.0,0.5,1
1376,63,16,5,4,COD,2.9,0.3125,1
8156,39,2,2,5,CARD,2.1,1.0,1
8792,21,6,4,2,COD,2.5,0.6666666666666666,0
2433,36,28,8,3,COD,3.2,0.2857142857142857,0
4900,19,21,9,3,COD,2.9,0.42857142857142855,1
6106,56,29,5,5,UPI,2.3,0.1724137931034483,1
8060,26,26,3,5,COD,3.3,0.11538461538461539,1
7726,36,25,6,6,CARD,3.0,0.24,0
5759,33,12,7,5,COD,2.4,0.5833333333333334,1
6932,42,5,0,6,COD,2.9,0.0,1
2713,35,2,0,8,UPI,4.7,0.0,0
8030,40,16,10,2,COD,2.9,0.625,1
7144,38,5,5,4,UPI,4.1,1.0,1
8110,28,15,5,6,COD,3.8,0.3333333333333333,1
5849,56,12,7,5,COD,3.3,0.5833333333333334,1
1296,58,4,3,1,COD,2.7,0.75,1
9320,21,15,4,9,CARD,3.1,0.26666666666666666,1
2151,42,11,2,3,UPI,3.8,0.18181818181818182,1
9946,49,16,2,2,UPI,3.1,0.125,1
9386,47,23,5,9,COD,2.6,0.21739130434782608,0
7999,62,6,1,7,UPI,2.3,0.16666666666666666,0
9004,43,14,5,5,UPI,4.6,0.35714285714285715,1
795,53,18,5,6,CARD,3.3,0.2777777777777778,1
8075,51,12,7,4,UPI,3.9,0.5833333333333334,0
9233,26,27,6,1,UPI,3.5,0.2222222222222222,1
4639,29,11,7,4,COD,4.6,0.6363636363636364,1
6172,19,13,8,9,UPI,3.6,0.6153846153846154,1
1058,55,21,5,1,UPI,3.4,0.23809523809523808,1
5719,22,23,2,10,CARD,4.8,0.08695652173913043,1
7585,22,11,9,3,COD,4.2,0.8181818181818182,1
8836,39,23,2,5,COD,2.3,0.08695652173913043,1
4517,22,16,10,7,COD,2.5,0.625,1
3654,21,15,0,9,COD,4.4,0.0,0
1230,26,21,10,6,COD,4.5,0.47619047619047616,1
9687,46,28,4,3,CARD,3.6,0.14285714285714285,0
8106,39,15,3,7,UPI,3.7,0.2,0
1647,44,25,8,4,CARD,3.9,0.32,0
3050,27,4,0,3,CARD,3.3,0.0,0
8306,33,11,4,7,COD,4.0,0.36363636363636365,1
7351,59,19,9,7,UPI,2.3,0.47368421052631576,0
9703,59,15,3,4,COD,4.9,0.2,1
7152,27,4,3,7,CARD,4.3,0.75,1
4255,23,21,9,2,COD,3.9,0.42857142857142855,1
5602,22,13,1,1,COD,2.9,0.07692307692307693,0
9481,23,22,0,2,COD,2.5,0.0,0
1872,64,19,3,4,UPI,3.2,0.15789473684210525,0
4732,42,2,0,8,COD,4.0,0.0,1
5124,21,14,0,3,COD,3.9,0.0,0
6285,57,29,5,10,UPI,3.1,0.1724137931034483,0
7934,49,4,3,6,CARD,3.8,0.75,1
5064,52,16,0,6,COD,4.4,0.0,0
9516,27,21,0,9,UPI,2.1,0.0,0
1421,51,20,0,9,CARD,3.4,0.0,0
3060,53,14,7,4,COD,4.3,0.5,1
8628,23,27,9,9,CARD,3.6,0.3333333333333333,1
9536,60,29,7,6,COD,4.0,0.2413793103448276,0
3453,63,15,1,2,UPI,3.6,0.06666666666666667,0
3982,33,28,10,10,UPI,5.0,0.35714285714285715,1
7157,36,3,0,6,UPI,2.2,0.0,0
966,51,8,6,2,CARD,3.5,0.75,0
2881,42,16,7,8,COD,2.3,0.4375,1
7910,48,10,7,4,COD,2.5,0.7,1
7682,58,4,2,5,UPI,3.1,0.5,1
5286,34,30,9,8,CARD,2.5,0.3,0
8164,64,18,10,8,COD,4.9,0.5555555555555556,1
2865,47,2,0,6,CARD,4.8,0.0,1
3713,56,17,6,4,COD,3.0,0.35294117647058826,1
695,48,13,4,1,COD,3.9,0.3076923076923077,1
6022,36,4,0,7,UPI,3.6,0.0,0
2272,52,26,8,8,COD,4.4,0.3076923076923077,1
7995,46,25,6,9,UPI,3.9,0.24,1
8729,18,30,1,2,COD,2.0,0.03333333333333333,1
4149,21,11,5,1,COD,4.3,0.45454545454545453,1
6233,45,7,1,4,UPI,4.2,0.14285714285714285,0
8528,35,12,0,5,UPI,3.5,0.0,0
2755,43,10,6,10,COD,4.7,0.6,1
6570,57,7,4,1,COD,4.7,0.5714285714285714,0
4615,36,13,1,5,COD,3.6,0.07692307692307693,0
6159,23,7,4,6,UPI,3.8,0.5714285714285714,1
9307,18,24,1,3,CARD,5.0,0.041666666666666664,0
6193,25,17,10,7,CARD,2.9,0.5882352941176471,1
5221,50,10,4,6,COD,3.0,0.4,1
3107,60,29,4,4,COD,2.5,0.13793103448275862,0
3114,38,10,6,3,CARD,4.7,0.6,0
4070,41,24,0,5,UPI,4.2,0.0,0
9390,42,4,2,3,UPI,2.3,0.5,1
5285,64,20,3,10,UPI,4.9,0.15,1
6746,60,4,0,9,COD,4.2,0.0,1
595,36,22,3,9,UPI,4.6,0.13636363636363635,0
1138,46,7,1,6,CARD,2.1,0.14285714285714285,0
2710,27,22,4,6,UPI,3.5,0.18181818181818182,0
4836,29,1,0,4,COD,4.1,0.0,1
1849,50,12,3,4,COD,3.6,0.25,1
3890,24,24,0,2,COD,4.0,0.0,1
3635,34,13,8,10,UPI,4.5,0.6153846153846154,1
3401,27,10,3,4,COD,3.1,0.3,1
4379,48,15,8,8,COD,4.5,0.5333333333333333,1
8605,23,27,5,10,CARD,2.5,0.18518518518518517,1
3437,34,13,0,2,COD,2.8,0.0,1
4062,54,23,2,9,COD,2.1,0.08695652173913043,1
258,35,22,10,1,COD,3.1,0.45454545454545453,0
5138,43,22,1,2,COD,3.1,0.045454545454545456,1
3171,33,21,8,2,COD,4.4,0.38095238095238093,1
9919,25,22,0,6,CARD,4.0,0.0,0
8514,41,28,8,7,CARD,3.3,0.2857142857142857,1
9828,30,9,8,3,UPI,4.0,0.8888888888888888,1
9554,46,26,7,9,COD,2.2,0.2692307692307692,1
3545,49,9,7,5,UPI,2.5,0.7777777777777778,0
2686,41,15,10,5,COD,3.9,0.6666666666666666,1
761,33,10,0,4,COD,3.9,0.0,1
4181,28,24,10,9,CARD,4.3,0.4166666666666667,1
6461,49,26,7,8,COD,3.2,0.2692307692307692,1
1937,23,25,9,4,COD,4.2,0.36,1
9296,52,29,2,4,UPI,4.1,0.06896551724137931,0
3754,50,10,10,2,UPI,4.9,1.0,1
9326,35,8,6,9,COD,2.6,0.75,0
7295,54,24,10,3,COD,3.7,0.4166666666666667,1
8466,30,16,0,4,COD,3.8,0.0,1
494,27,17,0,7,UPI,5.0,0.0,0
8412,54,26,9,10,COD,2.6,0.34615384615384615,1
9430,43,27,4,8,COD,3.6,0.14814814814814814,1
5530,63,5,4,8,UPI,3.0,0.8,1
4855,34,4,1,4,CARD,3.6,0.25,0
1309,18,18,5,7,COD,2.7,0.2777777777777778,1
3971,42,24,4,10,COD,2.1,0.16666666666666666,1
8763,51,19,2,1,UPI,3.7,0.10526315789473684,0
6323,56,4,0,6,UPI,3.0,0.0,0
7847,27,28,0,6,COD,2.5,0.0,1
1374,37,7,2,6,COD,3.0,0.2857142857142857,1
1364,24,10,2,2,COD,2.1,0.2,0
9484,33,25,10,8,COD,4.9,0.4,1
9675,54,18,7,5,UPI,3.7,0.3888888888888889,0
9237,46,19,0,5,COD,4.4,0.0,0
8912,29,4,4,2,CARD,3.3,1.0,1
4666,34,10,2,4,UPI,4.7,0.2,1
5738,37,1,1,9,UPI,3.4,1.0,1
7311,43,23,7,9,COD,3.7,0.30434782608695654,1
8634,36,18,2,6,UPI,3.5,0.1111111111111111,0
3000,64,5,3,9,COD,4.2,0.6,1
4807,29,15,10,4,CARD,3.7,0.6666666666666666,1
7462,38,17,0,1,CARD,2.8,0.0,0
1741,59,3,1,2,COD,2.4,0.3333333333333333,1
2965,51,12,2,1,COD,3.8,0.16666666666666666,0
4691,24,2,1,8,COD,3.5,0.5,0
3283,62,1,1,9,UPI,2.3,1.0,1
5556,52,23,1,10,UPI,3.2,0.043478260869565216,0
2057,32,21,5,6,CARD,3.5,0.23809523809523808,1
969,18,17,6,2,UPI,4.5,0.35294117647058826,0
1622,43,22,4,6,COD,2.2,0.18181818181818182,1
8798,52,16,2,9,UPI,3.0,0.125,1
3172,42,5,3,3,UPI,4.5,0.6,1
2072,59,15,3,9,UPI,3.9,0.2,1
5799,32,3,1,2,UPI,2.9,0.3333333333333333,0
2469,39,28,9,5,UPI,4.5,0.32142857142857145,1
5475,23,7,0,2,UPI,3.5,0.0,0
4949,32,11,10,7,UPI,3.5,0.9090909090909091,1
6771,41,10,3,10,UPI,4.9,0.3,0
9573,38,9,9,9,UPI,4.8,1.0,1
5272,24,14,3,7,UPI,3.1,0.21428571428571427,0
9831,46,13,9,5,UPI,2.4,0.6923076923076923,1
5663,49,29,0,4,UPI,3.0,0.0,0
7650,49,25,8,4,COD,2.1,0.32,1
8620,22,30,3,10,COD,2.1,0.1,1
4159,21,25,6,8,COD,3.2,0.24,1
1513,39,2,1,10,UPI,4.8,0.5,1
8047,35,3,2,10,UPI,4.6,0.6666666666666666,1
1270,52,7,1,10,CARD,3.5,0.14285714285714285,1
9366,34,21,2,10,COD,3.7,0.09523809523809523,1
3485,41,18,7,10,COD,2.0,0.3888888888888889,1
9149,19,3,3,1,COD,2.6,1.0,1
3295,30,10,10,5,COD,2.1,1.0,1
520,32,22,0,2,UPI,4.3,0.0,1
2521,22,29,9,9,COD,2.4,0.3103448275862069,1
755,20,7,1,7,UPI,4.6,0.14285714285714285,0
5139,54,9,7,10,UPI,3.9,0.7777777777777778,1
5632,54,17,0,8,UPI,2.7,0.0,0
1586,54,11,7,6,CARD,2.5,0.6363636363636364,1
4963,20,7,7,9,COD,3.9,1.0,1
7054,52,24,1,6,COD,4.7,0.041666666666666664,1
7837,40,28,3,7,CARD,4.2,0.10714285714285714,1
5041,45,14,5,7,CARD,3.0,0.35714285714285715,0
